Version	1
Run name	C:\Users\Jenny\Desktop\David A\LSPR Lab 18\skalman_lspr.inr
Export time	2018-02-20 16:58
Pos1 sample	Label for Pos1
Pos2 sample	
Spectrometer integration time	3
Spectrometer sample averages	300
pos1-Centroid_x	pos1-Centroid_y	pos1-FWHM(wp)_x	pos1-FWHM(wp)_y	pos1-FWHM(lw*2)_x	pos1-FWHM(lw*2)_y	pos1-Ext@Peak_x	pos1-Ext@Peak_y	pos1-PeakPos_x	pos1-PeakPos_y	pos1-ExtDiff_x	pos1-ExtDiff_y
8.509531E2	7.580159E2	8.509531E2	4.317262E2	8.509531E2	3.495052E2	8.509531E2	6.566348E-1	8.509531E2	7.569736E2	8.509531E2	2.035550E-1
8.527969E2	7.580173E2	8.527969E2	4.313550E2	8.527969E2	3.487428E2	8.527969E2	6.564880E-1	8.527969E2	7.569836E2	8.527969E2	2.036294E-1
8.546250E2	7.580054E2	8.546250E2	4.309705E2	8.546250E2	3.480308E2	8.546250E2	6.564345E-1	8.546250E2	7.569552E2	8.546250E2	2.036564E-1
8.564531E2	7.580088E2	8.564531E2	4.314127E2	8.564531E2	3.489160E2	8.564531E2	6.565696E-1	8.564531E2	7.569547E2	8.564531E2	2.037111E-1
8.582813E2	7.580241E2	8.582813E2	4.322246E2	8.582813E2	3.504904E2	8.582813E2	6.568197E-1	8.582813E2	7.569794E2	8.582813E2	2.037395E-1
8.601094E2	7.580425E2	8.601094E2	4.352423E2	8.601094E2	3.564975E2	8.601094E2	6.576510E-1	8.601094E2	7.569935E2	8.601094E2	2.039637E-1
8.619375E2	7.580469E2	8.619375E2	4.363133E2	8.619375E2	3.586350E2	8.619375E2	6.580364E-1	8.619375E2	7.569958E2	8.619375E2	2.042055E-1
8.637656E2	7.580647E2	8.637656E2	4.372958E2	8.637656E2	3.605513E2	8.637656E2	6.584592E-1	8.637656E2	7.570202E2	8.637656E2	2.041610E-1
8.655938E2	7.580892E2	8.655938E2	4.395898E2	8.655938E2	3.650999E2	8.655938E2	6.591189E-1	8.655938E2	7.570399E2	8.655938E2	2.040534E-1
8.674219E2	7.581093E2	8.674219E2	4.402625E2	8.674219E2	3.664175E2	8.674219E2	6.593096E-1	8.674219E2	7.570538E2	8.674219E2	2.043222E-1
8.692656E2	7.581653E2	8.692656E2	4.411917E2	8.692656E2	3.681756E2	8.692656E2	6.594959E-1	8.692656E2	7.571039E2	8.692656E2	2.050202E-1
8.710938E2	7.582148E2	8.710938E2	4.424419E2	8.710938E2	3.705700E2	8.710938E2	6.600220E-1	8.710938E2	7.571569E2	8.710938E2	2.048466E-1
8.729219E2	7.582712E2	8.729219E2	4.438906E2	8.729219E2	3.733740E2	8.729219E2	6.603651E-1	8.729219E2	7.572036E2	8.729219E2	2.055176E-1
8.747500E2	7.583376E2	8.747500E2	4.425019E2	8.747500E2	3.704991E2	8.747500E2	6.591804E-1	8.747500E2	7.572524E2	8.747500E2	2.074372E-1
8.765781E2	7.584088E2	8.765781E2	4.406419E2	8.765781E2	3.666067E2	8.765781E2	6.583866E-1	8.765781E2	7.573386E2	8.765781E2	2.083359E-1
8.784063E2	7.584667E2	8.784063E2	4.385587E2	8.784063E2	3.623373E2	8.784063E2	6.573458E-1	8.784063E2	7.573900E2	8.784063E2	2.092455E-1
8.802344E2	7.585114E2	8.802344E2	4.359434E2	8.802344E2	3.570254E2	8.802344E2	6.562358E-1	8.802344E2	7.574307E2	8.802344E2	2.098281E-1
8.820625E2	7.585565E2	8.820625E2	4.337707E2	8.820625E2	3.525732E2	8.820625E2	6.551249E-1	8.820625E2	7.574841E2	8.820625E2	2.103215E-1
8.838906E2	7.585911E2	8.838906E2	4.321136E2	8.838906E2	3.491898E2	8.838906E2	6.545211E-1	8.838906E2	7.575187E2	8.838906E2	2.105152E-1
8.857344E2	7.586025E2	8.857344E2	4.303302E2	8.857344E2	3.455898E2	8.857344E2	6.538975E-1	8.857344E2	7.575353E2	8.857344E2	2.104498E-1
8.875625E2	7.586257E2	8.875625E2	4.291706E2	8.875625E2	3.432293E2	8.875625E2	6.534408E-1	8.875625E2	7.575559E2	8.875625E2	2.106455E-1
8.893906E2	7.586361E2	8.893906E2	4.266343E2	8.893906E2	3.381259E2	8.893906E2	6.526099E-1	8.893906E2	7.575714E2	8.893906E2	2.106469E-1
8.912188E2	7.586477E2	8.912188E2	4.275313E2	8.912188E2	3.398867E2	8.912188E2	6.529760E-1	8.912188E2	7.575879E2	8.912188E2	2.102991E-1
8.930469E2	7.586563E2	8.930469E2	4.272577E2	8.930469E2	3.393442E2	8.930469E2	6.529392E-1	8.930469E2	7.575856E2	8.930469E2	2.102651E-1
8.948750E2	7.586675E2	8.948750E2	4.264988E2	8.948750E2	3.377789E2	8.948750E2	6.526977E-1	8.948750E2	7.576093E2	8.948750E2	2.101768E-1
8.967031E2	7.586590E2	8.967031E2	4.247270E2	8.967031E2	3.342524E2	8.967031E2	6.521907E-1	8.967031E2	7.576008E2	8.967031E2	2.100855E-1
8.985313E2	7.586657E2	8.985313E2	4.253630E2	8.985313E2	3.355054E2	8.985313E2	6.524453E-1	8.985313E2	7.576103E2	8.985313E2	2.099157E-1
9.003594E2	7.586721E2	9.003594E2	2.258632E2	9.003594E2	2.471433E2	9.003594E2	6.310650E-1	9.003594E2	7.576147E2	9.003594E2	2.227165E-1
9.022031E2	7.586916E2	9.022031E2	1.839081E2	9.022031E2	2.034205E2	9.022031E2	6.079099E-1	9.022031E2	7.576206E2	9.022031E2	2.373818E-1
9.040313E2	7.587146E2	9.040313E2	1.854486E2	9.040313E2	2.051666E2	9.040313E2	6.091104E-1	9.040313E2	7.576539E2	9.040313E2	2.368894E-1
9.058594E2	7.587015E2	9.058594E2	1.862900E2	9.058594E2	2.059392E2	9.058594E2	6.096881E-1	9.058594E2	7.576439E2	9.058594E2	2.362626E-1
9.076875E2	7.587052E2	9.076875E2	1.866554E2	9.076875E2	2.063155E2	9.076875E2	6.099991E-1	9.076875E2	7.576452E2	9.076875E2	2.360319E-1
9.095156E2	7.587008E2	9.095156E2	1.859395E2	9.095156E2	2.055344E2	9.095156E2	6.093490E-1	9.095156E2	7.576412E2	9.095156E2	2.362251E-1
9.113438E2	7.587049E2	9.113438E2	1.871089E2	9.113438E2	2.068109E2	9.113438E2	6.103598E-1	9.113438E2	7.576351E2	9.113438E2	2.357181E-1
9.131719E2	7.587099E2	9.131719E2	1.865613E2	9.131719E2	2.060950E2	9.131719E2	6.099385E-1	9.131719E2	7.576456E2	9.131719E2	2.358600E-1
9.150000E2	7.587021E2	9.150000E2	1.864601E2	9.150000E2	2.059433E2	9.150000E2	6.097739E-1	9.150000E2	7.576448E2	9.150000E2	2.356509E-1
9.168281E2	7.587049E2	9.168281E2	1.859265E2	9.168281E2	2.053319E2	9.168281E2	6.094410E-1	9.168281E2	7.576468E2	9.168281E2	2.358615E-1
9.186719E2	7.587079E2	9.186719E2	1.858516E2	9.186719E2	2.051884E2	9.186719E2	6.093335E-1	9.186719E2	7.576522E2	9.186719E2	2.358157E-1
9.205000E2	7.587082E2	9.205000E2	1.861610E2	9.205000E2	2.056411E2	9.205000E2	6.096516E-1	9.205000E2	7.576415E2	9.205000E2	2.358030E-1
9.223281E2	7.587094E2	9.223281E2	1.857462E2	9.223281E2	2.051546E2	9.223281E2	6.093378E-1	9.223281E2	7.576474E2	9.223281E2	2.359477E-1
9.241563E2	7.587021E2	9.241563E2	1.858180E2	9.241563E2	2.051428E2	9.241563E2	6.092760E-1	9.241563E2	7.576440E2	9.241563E2	2.356659E-1
9.259844E2	7.587037E2	9.259844E2	1.859109E2	9.259844E2	2.052570E2	9.259844E2	6.093749E-1	9.259844E2	7.576437E2	9.259844E2	2.356767E-1
9.278125E2	7.587094E2	9.278125E2	1.858585E2	9.278125E2	2.052304E2	9.278125E2	6.093666E-1	9.278125E2	7.576512E2	9.278125E2	2.357961E-1
9.296406E2	7.587112E2	9.296406E2	1.857639E2	9.296406E2	2.051485E2	9.296406E2	6.092903E-1	9.296406E2	7.576549E2	9.296406E2	2.358305E-1
9.314688E2	7.587104E2	9.314688E2	1.855467E2	9.314688E2	2.048505E2	9.314688E2	6.091106E-1	9.314688E2	7.576558E2	9.314688E2	2.358215E-1
9.332969E2	7.587107E2	9.332969E2	1.853298E2	9.332969E2	2.046704E2	9.332969E2	6.090155E-1	9.332969E2	7.576508E2	9.332969E2	2.359777E-1
9.351406E2	7.586902E2	9.351406E2	1.855380E2	9.351406E2	2.048106E2	9.351406E2	6.091814E-1	9.351406E2	7.576236E2	9.351406E2	2.356175E-1
9.369688E2	7.587018E2	9.369688E2	1.852091E2	9.369688E2	2.044005E2	9.369688E2	6.089409E-1	9.369688E2	7.576433E2	9.369688E2	2.357927E-1
9.387969E2	7.587030E2	9.387969E2	1.852468E2	9.387969E2	2.044880E2	9.387969E2	6.089300E-1	9.387969E2	7.576413E2	9.387969E2	2.358200E-1
9.406250E2	7.586969E2	9.406250E2	1.850540E2	9.406250E2	2.042057E2	9.406250E2	6.087240E-1	9.406250E2	7.576335E2	9.406250E2	2.357920E-1
9.424531E2	7.587038E2	9.424531E2	1.852910E2	9.424531E2	2.044838E2	9.424531E2	6.089345E-1	9.424531E2	7.576461E2	9.424531E2	2.357412E-1
9.442813E2	7.587055E2	9.442813E2	1.852415E2	9.442813E2	2.045103E2	9.442813E2	6.088846E-1	9.442813E2	7.576479E2	9.442813E2	2.357899E-1
9.461094E2	7.587080E2	9.461094E2	1.851417E2	9.461094E2	2.042884E2	9.461094E2	6.088336E-1	9.461094E2	7.576514E2	9.461094E2	2.358010E-1
9.479375E2	7.587118E2	9.479375E2	1.854257E2	9.479375E2	2.046838E2	9.479375E2	6.090601E-1	9.479375E2	7.576524E2	9.479375E2	2.357852E-1
9.497656E2	7.586731E2	9.497656E2	2.551671E2	9.497656E2	2.768257E2	9.497656E2	6.402731E-1	9.497656E2	7.576148E2	9.497656E2	2.160797E-1
9.516094E2	7.586598E2	9.516094E2	4.454217E2	9.516094E2	3.756100E2	9.516094E2	6.627531E-1	9.516094E2	7.576167E2	9.516094E2	2.020049E-1
9.534375E2	7.586593E2	9.534375E2	4.457562E2	9.534375E2	3.763018E2	9.534375E2	6.628448E-1	9.534375E2	7.576053E2	9.534375E2	2.020160E-1
9.552656E2	7.586691E2	9.552656E2	4.463605E2	9.552656E2	3.774942E2	9.552656E2	6.629716E-1	9.552656E2	7.576134E2	9.552656E2	2.020492E-1
9.570938E2	7.586675E2	9.570938E2	4.461090E2	9.570938E2	3.769964E2	9.570938E2	6.629446E-1	9.570938E2	7.576108E2	9.570938E2	2.020576E-1
9.589219E2	7.586678E2	9.589219E2	4.458690E2	9.589219E2	3.764993E2	9.589219E2	6.629122E-1	9.589219E2	7.576194E2	9.589219E2	2.020483E-1
9.607500E2	7.586642E2	9.607500E2	4.451992E2	9.607500E2	3.751580E2	9.607500E2	6.627794E-1	9.607500E2	7.576202E2	9.607500E2	2.019828E-1
9.625781E2	7.586600E2	9.625781E2	4.459759E2	9.625781E2	3.767371E2	9.625781E2	6.628865E-1	9.625781E2	7.576073E2	9.625781E2	2.019457E-1
9.644063E2	7.586722E2	9.644063E2	4.462649E2	9.644063E2	3.772862E2	9.644063E2	6.630044E-1	9.644063E2	7.576218E2	9.644063E2	2.020993E-1
9.662344E2	7.586591E2	9.662344E2	4.456474E2	9.662344E2	3.760819E2	9.662344E2	6.627882E-1	9.662344E2	7.576064E2	9.662344E2	2.020540E-1
9.680781E2	7.586626E2	9.680781E2	4.453838E2	9.680781E2	3.755448E2	9.680781E2	6.628162E-1	9.680781E2	7.576114E2	9.680781E2	2.019962E-1
9.699063E2	7.586574E2	9.699063E2	4.453530E2	9.699063E2	3.754916E2	9.699063E2	6.627802E-1	9.699063E2	7.576072E2	9.699063E2	2.020015E-1
9.717344E2	7.586666E2	9.717344E2	4.457482E2	9.717344E2	3.762578E2	9.717344E2	6.628234E-1	9.717344E2	7.576193E2	9.717344E2	2.020648E-1
9.735625E2	7.586602E2	9.735625E2	4.454866E2	9.735625E2	3.757410E2	9.735625E2	6.627950E-1	9.735625E2	7.576161E2	9.735625E2	2.020095E-1
9.753906E2	7.586537E2	9.753906E2	4.451891E2	9.753906E2	3.751550E2	9.753906E2	6.626967E-1	9.753906E2	7.576116E2	9.753906E2	2.019927E-1
9.772188E2	7.586545E2	9.772188E2	4.453346E2	9.772188E2	3.754553E2	9.772188E2	6.627801E-1	9.772188E2	7.576069E2	9.772188E2	2.019646E-1
9.790469E2	7.586608E2	9.790469E2	4.459825E2	9.790469E2	3.767519E2	9.790469E2	6.629265E-1	9.790469E2	7.576066E2	9.790469E2	2.020394E-1
9.808750E2	7.586585E2	9.808750E2	4.453004E2	9.808750E2	3.753769E2	9.808750E2	6.627980E-1	9.808750E2	7.576120E2	9.808750E2	2.020452E-1
9.827031E2	7.586467E2	9.827031E2	4.449374E2	9.827031E2	3.746739E2	9.827031E2	6.626559E-1	9.827031E2	7.576005E2	9.827031E2	2.019471E-1
9.845469E2	7.586552E2	9.845469E2	4.454755E2	9.845469E2	3.757417E2	9.845469E2	6.628213E-1	9.845469E2	7.576046E2	9.845469E2	2.019504E-1
9.863750E2	7.586564E2	9.863750E2	4.456807E2	9.863750E2	3.761571E2	9.863750E2	6.627908E-1	9.863750E2	7.576021E2	9.863750E2	2.020191E-1
9.882031E2	7.586498E2	9.882031E2	4.450938E2	9.882031E2	3.749906E2	9.882031E2	6.626367E-1	9.882031E2	7.575985E2	9.882031E2	2.020490E-1
9.900313E2	7.586645E2	9.900313E2	4.458799E2	9.900313E2	3.765239E2	9.900313E2	6.627898E-1	9.900313E2	7.576179E2	9.900313E2	2.020365E-1
9.918594E2	7.586488E2	9.918594E2	4.380416E2	9.918594E2	3.608889E2	9.918594E2	6.590013E-1	9.918594E2	7.575972E2	9.918594E2	2.043149E-1
9.936875E2	7.586626E2	9.936875E2	4.157831E2	9.936875E2	3.163369E2	9.936875E2	6.489623E-1	9.936875E2	7.576146E2	9.936875E2	2.105226E-1
9.955156E2	7.586906E2	9.955156E2	1.870556E2	9.955156E2	2.062873E2	9.955156E2	6.102022E-1	9.955156E2	7.576389E2	9.955156E2	2.346934E-1
9.973438E2	7.586943E2	9.973438E2	1.854279E2	9.973438E2	2.046370E2	9.973438E2	6.090668E-1	9.973438E2	7.576369E2	9.973438E2	2.355199E-1
9.991719E2	7.586976E2	9.991719E2	1.685341E2	9.991719E2	1.859817E2	9.991719E2	5.945602E-1	9.991719E2	7.576354E2	9.991719E2	2.444506E-1
1.001016E3	7.586999E2	1.001016E3	1.617959E2	1.001016E3	1.783245E2	1.001016E3	5.875756E-1	1.001016E3	7.576355E2	1.001016E3	2.486905E-1
1.002844E3	7.587067E2	1.002844E3	1.614874E2	1.002844E3	1.780252E2	1.002844E3	5.873278E-1	1.002844E3	7.576474E2	1.002844E3	2.489828E-1
1.004672E3	7.587043E2	1.004672E3	1.615482E2	1.004672E3	1.780048E2	1.004672E3	5.873530E-1	1.004672E3	7.576422E2	1.004672E3	2.488328E-1
1.006500E3	7.586985E2	1.006500E3	1.610871E2	1.006500E3	1.774963E2	1.006500E3	5.868514E-1	1.006500E3	7.576367E2	1.006500E3	2.490945E-1
1.008328E3	7.587014E2	1.008328E3	1.613701E2	1.008328E3	1.778836E2	1.008328E3	5.871470E-1	1.008328E3	7.576368E2	1.008328E3	2.490745E-1
1.010156E3	7.587058E2	1.010156E3	1.607881E2	1.010156E3	1.771329E2	1.010156E3	5.864989E-1	1.010156E3	7.576489E2	1.010156E3	2.494123E-1
1.011984E3	7.587014E2	1.011984E3	1.611855E2	1.011984E3	1.776585E2	1.011984E3	5.869581E-1	1.011984E3	7.576362E2	1.011984E3	2.491508E-1
1.013813E3	7.586975E2	1.013813E3	1.608490E2	1.013813E3	1.772269E2	1.013813E3	5.865474E-1	1.013813E3	7.576296E2	1.013813E3	2.492375E-1
1.015641E3	7.587080E2	1.015641E3	1.612118E2	1.015641E3	1.777891E2	1.015641E3	5.869436E-1	1.015641E3	7.576371E2	1.015641E3	2.495183E-1
1.017484E3	7.587256E2	1.017484E3	1.623349E2	1.017484E3	1.793196E2	1.017484E3	5.880850E-1	1.017484E3	7.576508E2	1.017484E3	2.501091E-1
1.019313E3	7.587796E2	1.019313E3	1.650819E2	1.019313E3	1.828690E2	1.019313E3	5.909639E-1	1.019313E3	7.576983E2	1.019313E3	2.504405E-1
1.021141E3	7.588023E2	1.021141E3	1.692668E2	1.021141E3	1.879374E2	1.021141E3	5.951353E-1	1.021141E3	7.577160E2	1.021141E3	2.488229E-1
1.022969E3	7.588174E2	1.022969E3	1.708956E2	1.022969E3	1.897944E2	1.022969E3	5.966076E-1	1.022969E3	7.577273E2	1.022969E3	2.478570E-1
1.024797E3	7.588508E2	1.024797E3	1.733052E2	1.024797E3	1.927991E2	1.024797E3	5.987695E-1	1.024797E3	7.577504E2	1.024797E3	2.472438E-1
1.026625E3	7.589095E2	1.026625E3	1.772006E2	1.026625E3	1.976071E2	1.026625E3	6.021089E-1	1.026625E3	7.578060E2	1.026625E3	2.466085E-1
1.028453E3	7.589655E2	1.028453E3	1.819111E2	1.028453E3	2.033035E2	1.028453E3	6.058497E-1	1.028453E3	7.578581E2	1.028453E3	2.452974E-1
1.030281E3	7.590397E2	1.030281E3	1.850887E2	1.030281E3	2.073646E2	1.030281E3	6.082918E-1	1.030281E3	7.579231E2	1.030281E3	2.451715E-1
1.032109E3	7.591388E2	1.032109E3	1.867011E2	1.032109E3	2.098236E2	1.032109E3	6.094887E-1	1.032109E3	7.580049E2	1.032109E3	2.464155E-1
1.033953E3	7.592511E2	1.033953E3	1.841029E2	1.033953E3	2.071062E2	1.033953E3	6.074774E-1	1.033953E3	7.581166E2	1.033953E3	2.490959E-1
1.035781E3	7.593556E2	1.035781E3	1.819001E2	1.035781E3	2.045342E2	1.035781E3	6.055846E-1	1.035781E3	7.582252E2	1.035781E3	2.509124E-1
1.037609E3	7.594510E2	1.037609E3	1.790938E2	1.037609E3	2.013157E2	1.037609E3	6.031992E-1	1.037609E3	7.583138E2	1.037609E3	2.531798E-1
1.039438E3	7.595167E2	1.039438E3	1.738325E2	1.039438E3	1.949217E2	1.039438E3	5.984967E-1	1.039438E3	7.583791E2	1.039438E3	2.557396E-1
1.041266E3	7.595873E2	1.041266E3	1.694768E2	1.041266E3	1.895394E2	1.041266E3	5.943580E-1	1.041266E3	7.584570E2	1.041266E3	2.579127E-1
1.043094E3	7.596502E2	1.043094E3	1.666974E2	1.043094E3	1.861299E2	1.043094E3	5.915072E-1	1.043094E3	7.585211E2	1.043094E3	2.594201E-1
1.044922E3	7.596886E2	1.044922E3	1.637112E2	1.044922E3	1.823678E2	1.044922E3	5.882734E-1	1.044922E3	7.585650E2	1.044922E3	2.608342E-1
1.046750E3	7.597263E2	1.046750E3	1.606623E2	1.046750E3	1.785643E2	1.046750E3	5.849349E-1	1.046750E3	7.586025E2	1.046750E3	2.622349E-1
1.048578E3	7.597523E2	1.048578E3	1.584061E2	1.048578E3	1.757699E2	1.048578E3	5.822508E-1	1.048578E3	7.586371E2	1.048578E3	2.633527E-1
1.050422E3	7.597704E2	1.050422E3	1.557861E2	1.050422E3	1.725275E2	1.050422E3	5.791676E-1	1.050422E3	7.586542E2	1.050422E3	2.648296E-1
1.052250E3	7.598064E2	1.052250E3	1.491262E2	1.052250E3	1.645117E2	1.052250E3	5.706198E-1	1.052250E3	7.586963E2	1.052250E3	2.701652E-1
1.054078E3	7.598163E2	1.054078E3	1.481533E2	1.054078E3	1.632393E2	1.054078E3	5.692149E-1	1.054078E3	7.587073E2	1.054078E3	2.706102E-1
1.055906E3	7.598382E2	1.055906E3	1.474955E2	1.055906E3	1.624756E2	1.055906E3	5.684083E-1	1.055906E3	7.587266E2	1.055906E3	2.710725E-1
1.057734E3	7.598368E2	1.057734E3	1.472775E2	1.057734E3	1.621571E2	1.057734E3	5.680822E-1	1.057734E3	7.587256E2	1.057734E3	2.707308E-1
1.059563E3	7.598334E2	1.059563E3	1.463735E2	1.059563E3	1.609561E2	1.059563E3	5.668094E-1	1.059563E3	7.587221E2	1.059563E3	2.708553E-1
1.061391E3	7.598340E2	1.061391E3	1.453765E2	1.061391E3	1.597080E2	1.061391E3	5.654105E-1	1.061391E3	7.587259E2	1.061391E3	2.712984E-1
1.063219E3	7.598373E2	1.063219E3	1.446787E2	1.063219E3	1.587826E2	1.063219E3	5.644034E-1	1.063219E3	7.587402E2	1.063219E3	2.715282E-1
1.065047E3	7.598426E2	1.065047E3	1.436254E2	1.065047E3	1.574569E2	1.065047E3	5.628357E-1	1.065047E3	7.587501E2	1.065047E3	2.721964E-1
1.066891E3	7.598409E2	1.066891E3	1.425055E2	1.066891E3	1.561209E2	1.066891E3	5.611690E-1	1.066891E3	7.587422E2	1.066891E3	2.729848E-1
1.068719E3	7.598412E2	1.068719E3	1.420426E2	1.068719E3	1.555453E2	1.068719E3	5.605399E-1	1.068719E3	7.587414E2	1.068719E3	2.731417E-1
1.070547E3	7.598436E2	1.070547E3	1.423778E2	1.070547E3	1.559606E2	1.070547E3	5.610278E-1	1.070547E3	7.587381E2	1.070547E3	2.727774E-1
1.072375E3	7.598448E2	1.072375E3	1.416685E2	1.072375E3	1.550119E2	1.072375E3	5.600173E-1	1.072375E3	7.587499E2	1.072375E3	2.729985E-1
1.074203E3	7.598391E2	1.074203E3	1.409631E2	1.074203E3	1.541577E2	1.074203E3	5.589090E-1	1.074203E3	7.587494E2	1.074203E3	2.733411E-1
1.076031E3	7.598416E2	1.076031E3	1.398986E2	1.076031E3	1.528890E2	1.076031E3	5.572994E-1	1.076031E3	7.587523E2	1.076031E3	2.743106E-1
1.077859E3	7.598404E2	1.077859E3	1.396860E2	1.077859E3	1.526237E2	1.077859E3	5.570382E-1	1.077859E3	7.587518E2	1.077859E3	2.743366E-1
1.079688E3	7.598427E2	1.079688E3	1.396300E2	1.079688E3	1.524792E2	1.079688E3	5.568274E-1	1.079688E3	7.587578E2	1.079688E3	2.741613E-1
1.081516E3	7.598470E2	1.081516E3	1.398356E2	1.081516E3	1.527198E2	1.081516E3	5.572269E-1	1.081516E3	7.587625E2	1.081516E3	2.738718E-1
1.083344E3	7.598359E2	1.083344E3	1.393376E2	1.083344E3	1.520942E2	1.083344E3	5.564244E-1	1.083344E3	7.587561E2	1.083344E3	2.741243E-1
1.085172E3	7.598359E2	1.085172E3	1.390019E2	1.085172E3	1.517067E2	1.085172E3	5.558224E-1	1.085172E3	7.587541E2	1.085172E3	2.743317E-1
1.087000E3	7.598384E2	1.087000E3	1.387324E2	1.087000E3	1.513724E2	1.087000E3	5.553873E-1	1.087000E3	7.587584E2	1.087000E3	2.745515E-1
1.088828E3	7.598396E2	1.088828E3	1.384158E2	1.088828E3	1.510207E2	1.088828E3	5.549631E-1	1.088828E3	7.587541E2	1.088828E3	2.748199E-1
1.090656E3	7.598470E2	1.090656E3	1.380874E2	1.090656E3	1.506070E2	1.090656E3	5.544267E-1	1.090656E3	7.587650E2	1.090656E3	2.751171E-1
1.092484E3	7.598372E2	1.092484E3	1.377992E2	1.092484E3	1.502484E2	1.092484E3	5.539139E-1	1.092484E3	7.587532E2	1.092484E3	2.752510E-1
1.094313E3	7.598376E2	1.094313E3	1.375676E2	1.094313E3	1.499459E2	1.094313E3	5.534982E-1	1.094313E3	7.587576E2	1.094313E3	2.753775E-1
1.096141E3	7.598379E2	1.096141E3	1.373230E2	1.096141E3	1.496445E2	1.096141E3	5.531090E-1	1.096141E3	7.587563E2	1.096141E3	2.755726E-1
1.097969E3	7.598423E2	1.097969E3	1.371314E2	1.097969E3	1.494085E2	1.097969E3	5.527982E-1	1.097969E3	7.587663E2	1.097969E3	2.757490E-1
1.099813E3	7.598480E2	1.099813E3	1.371019E2	1.099813E3	1.494161E2	1.099813E3	5.527613E-1	1.099813E3	7.587678E2	1.099813E3	2.759400E-1
1.101641E3	7.598474E2	1.101641E3	1.369456E2	1.101641E3	1.492029E2	1.101641E3	5.526059E-1	1.101641E3	7.587701E2	1.101641E3	2.759623E-1
1.103469E3	7.598422E2	1.103469E3	1.366628E2	1.103469E3	1.488212E2	1.103469E3	5.520658E-1	1.103469E3	7.587663E2	1.103469E3	2.761833E-1
1.105297E3	7.598421E2	1.105297E3	1.364963E2	1.105297E3	1.486325E2	1.105297E3	5.517414E-1	1.105297E3	7.587666E2	1.105297E3	2.762665E-1
1.107125E3	7.598464E2	1.107125E3	1.363567E2	1.107125E3	1.484799E2	1.107125E3	5.515670E-1	1.107125E3	7.587679E2	1.107125E3	2.764161E-1
1.108953E3	7.598426E2	1.108953E3	1.362055E2	1.108953E3	1.483048E2	1.108953E3	5.512525E-1	1.108953E3	7.587637E2	1.108953E3	2.765540E-1
1.110781E3	7.598449E2	1.110781E3	1.360520E2	1.110781E3	1.481485E2	1.110781E3	5.510165E-1	1.110781E3	7.587681E2	1.110781E3	2.767611E-1
1.112609E3	7.598450E2	1.112609E3	1.359208E2	1.112609E3	1.479788E2	1.112609E3	5.508062E-1	1.112609E3	7.587701E2	1.112609E3	2.768768E-1
1.114438E3	7.598391E2	1.114438E3	1.356694E2	1.114438E3	1.476703E2	1.114438E3	5.503720E-1	1.114438E3	7.587620E2	1.114438E3	2.770016E-1
1.116281E3	7.598417E2	1.116281E3	1.355155E2	1.116281E3	1.475219E2	1.116281E3	5.501050E-1	1.116281E3	7.587617E2	1.116281E3	2.773196E-1
1.118109E3	7.598445E2	1.118109E3	1.355510E2	1.118109E3	1.476008E2	1.118109E3	5.501564E-1	1.118109E3	7.587584E2	1.118109E3	2.773706E-1
1.119938E3	7.598448E2	1.119938E3	1.354153E2	1.119938E3	1.473981E2	1.119938E3	5.500035E-1	1.119938E3	7.587645E2	1.119938E3	2.774117E-1
1.121766E3	7.598553E2	1.121766E3	1.353003E2	1.121766E3	1.472486E2	1.121766E3	5.498250E-1	1.121766E3	7.587813E2	1.121766E3	2.776688E-1
1.123594E3	7.598510E2	1.123594E3	1.352565E2	1.123594E3	1.472083E2	1.123594E3	5.496305E-1	1.123594E3	7.587720E2	1.123594E3	2.776505E-1
1.125422E3	7.598446E2	1.125422E3	1.350604E2	1.125422E3	1.469430E2	1.125422E3	5.492984E-1	1.125422E3	7.587683E2	1.125422E3	2.776587E-1
1.127250E3	7.598485E2	1.127250E3	1.349030E2	1.127250E3	1.467522E2	1.127250E3	5.490882E-1	1.127250E3	7.587733E2	1.127250E3	2.777479E-1
1.129078E3	7.598396E2	1.129078E3	1.347758E2	1.129078E3	1.466315E2	1.129078E3	5.488519E-1	1.129078E3	7.587583E2	1.129078E3	2.778908E-1
1.130906E3	7.598533E2	1.130906E3	1.346308E2	1.130906E3	1.463832E2	1.130906E3	5.486051E-1	1.130906E3	7.587856E2	1.130906E3	2.781648E-1
1.132750E3	7.598509E2	1.132750E3	1.345062E2	1.132750E3	1.462533E2	1.132750E3	5.484464E-1	1.132750E3	7.587803E2	1.132750E3	2.782165E-1
1.134578E3	7.598465E2	1.134578E3	1.344846E2	1.134578E3	1.462426E2	1.134578E3	5.483343E-1	1.134578E3	7.587728E2	1.134578E3	2.782572E-1
1.136406E3	7.598435E2	1.136406E3	1.344553E2	1.136406E3	1.462394E2	1.136406E3	5.483601E-1	1.136406E3	7.587690E2	1.136406E3	2.782858E-1
1.138234E3	7.598568E2	1.138234E3	1.344210E2	1.138234E3	1.461923E2	1.138234E3	5.482297E-1	1.138234E3	7.587805E2	1.138234E3	2.784580E-1
1.140063E3	7.598508E2	1.140063E3	1.342014E2	1.140063E3	1.459393E2	1.140063E3	5.479085E-1	1.140063E3	7.587742E2	1.140063E3	2.785577E-1
